order_id,return_date,return_quantity,reason_returned
CA-2016-1572563,2016-11-21,1,Not Given
CA-2016-1578185,2017-01-15,1,Wrong Color
CA-2016-158064,2016-04-26,1,Wrong Color
CA-2016-158337,2016-04-08,1,Not Needed
CA-2016-159121,2016-08-12,1,Not Needed
CA-2016-1608980,2016-11-13,1,Wrong Item
CA-2016-162866,2017-01-23,1,Not Given
CA-2016-163447,2017-01-03,1,Wrong Item
CA-2016-1635057,2016-11-26,1,Wrong Item
CA-2016-164910,2016-12-04,1,Wrong Item
CA-2016-1655885,2016-07-12,1,Wrong Item
CA-2016-165806,2016-04-24,1,Wrong Item
CA-2016-1674053,2016-11-22,1,Not Given
CA-2016-1677267,2017-01-16,1,Wrong Item
CA-2016-1686191,2016-11-09,1,Not Needed
CA-2016-1761631,2016-10-05,1,Not Needed
CA-2016-1768338,2016-07-09,1,Wrong Item
CA-2016-1812539,2016-08-31,1,Not Needed
CA-2016-1840571,2017-01-22,1,Wrong Item
CA-2016-1855974,2016-09-21,1,Wrong Item
CA-2016-1856215,2016-10-23,1,Not Given
CA-2016-188679,2016-10-02,1,Not Given
CA-2016-18992,2016-05-18,1,Not Needed
CA-2016-190402,2016-11-12,1,Wrong Item
CA-2016-1920446,2016-12-23,1,Wrong Item
CA-2016-1940254,2016-10-19,1,Not Needed
CA-2016-1983334,2016-12-09,1,Not Given
CA-2016-2002293,2017-01-08,1,Wrong Item
CA-2016-2030722,2016-11-24,1,Wrong Item
CA-2016-2032649,2016-12-05,1,Wrong Item
CA-2016-2043106,2016-11-20,1,Not Needed
CA-2016-2074977,2016-12-12,1,Not Given
CA-2016-2078562,2016-10-16,1,Not Given
CA-2016-2087419,2016-12-16,1,Not Needed
CA-2016-2090797,2016-08-29,1,Wrong Color
CA-2016-2097436,2016-10-29,1,Not Given
CA-2016-2105324,2016-07-02,3,Not Given
CA-2016-2105567,2016-12-26,1,Wrong Item
CA-2016-211549,2016-09-04,1,Not Needed
CA-2016-2120703,2016-10-10,1,Not Needed
CA-2016-2125082,2017-01-14,1,Wrong Color
CA-2016-2154570,2016-08-11,1,Not Needed
CA-2016-2163030,2016-11-22,1,Wrong Color
CA-2016-2170541,2017-01-19,1,Wrong Item
CA-2016-2176649,2016-10-11,1,Wrong Color
CA-2016-2247964,2016-12-02,1,Not Given
CA-2016-2252702,2016-05-05,1,Not Needed
CA-2016-2263454,2016-11-19,2,Not Given
CA-2016-2268398,2016-04-19,1,Wrong Item
CA-2016-2380695,2016-09-29,1,Not Needed
CA-2016-2451589,2016-12-15,1,Wrong Item
CA-2016-2475668,2016-12-02,1,Not Given
CA-2016-2481477,2016-09-20,1,Wrong Color
CA-2016-2514031,2016-10-07,1,Wrong Item
CA-2016-2597318,2016-04-15,1,Wrong Color
CA-2016-2616178,2017-01-08,1,Wrong Item
CA-2016-2621575,2016-11-19,1,Wrong Color
CA-2016-2644042,2016-06-15,1,Not Needed
CA-2016-2685859,2016-03-01,1,Wrong Item
CA-2016-2712332,2016-11-12,1,Not Needed
CA-2016-2778597,2016-11-19,1,Wrong Item
CA-2016-2788,2016-11-13,1,Wrong Item
CA-2016-2809936,2017-01-22,1,Not Given
CA-2016-281635,2016-10-30,1,Not Given
CA-2016-2846221,2016-10-25,1,Not Given
CA-2016-2862890,2016-11-27,1,Wrong Item
CA-2016-2867998,2016-04-02,1,Not Needed
CA-2016-2872173,2016-12-30,1,Wrong Item
CA-2016-2936444,2017-01-08,1,Wrong Color
CA-2016-2965957,2016-08-02,1,Not Given
CA-2016-304896,2016-11-30,1,Wrong Item
CA-2016-304974,2016-10-09,1,Not Needed
CA-2016-3092290,2016-12-16,1,Wrong Color
CA-2016-3105974,2017-01-20,1,Not Needed
CA-2016-3117758,2016-11-25,1,Not Needed
CA-2016-3119999,2016-12-03,1,Wrong Color
CA-2016-3128622,2016-12-23,1,Wrong Item
CA-2016-3147538,2016-12-06,1,Not Needed
CA-2016-3164672,2016-08-15,1,Not Given
CA-2016-316784,2016-03-25,1,Wrong Item
CA-2016-3188359,2017-01-20,1,Not Given
CA-2016-3207797,2016-08-12,1,Wrong Color
CA-2016-3227968,2017-01-08,1,Not Given
CA-2016-3230025,2016-11-19,1,Wrong Item
CA-2016-3232647,2016-11-16,1,Wrong Color
CA-2016-325957,2016-12-06,1,Not Needed
CA-2016-3299093,2016-12-24,1,Wrong Color
CA-2016-3314260,2016-12-28,1,Not Needed
CA-2016-3379285,2016-12-01,1,Not Given
CA-2016-3380973,2016-12-09,1,Wrong Item
CA-2016-3399205,2016-11-24,1,Wrong Item
CA-2016-3399566,2016-12-24,1,Not Needed
CA-2016-3402733,2016-04-22,1,Not Needed
CA-2016-3458975,2016-11-26,2,Not Given
CA-2016-3468991,2016-11-30,1,Not Given
CA-2016-3482881,2016-08-18,1,Wrong Color
CA-2016-3519277,2016-10-07,1,Not Needed
CA-2016-3520274,2017-01-04,1,Wrong Item
CA-2016-3539521,2017-01-09,1,Not Given
CA-2016-356291,2016-12-24,1,Wrong Item
CA-2016-3563676,2017-01-07,1,Not Needed
CA-2016-3574505,2017-01-09,1,Wrong Item
CA-2016-358313,2016-09-27,1,Wrong Item
CA-2016-3635833,2017-01-02,1,Wrong Item
CA-2016-3638265,2016-10-21,1,Wrong Color
CA-2016-3721462,2016-10-30,2,Not Given
CA-2016-3764187,2016-07-04,1,Wrong Item
CA-2016-3766442,2016-12-15,1,Wrong Item
CA-2016-3771675,2016-12-31,1,Wrong Item
CA-2016-3784701,2017-01-01,1,Not Needed
CA-2016-3818832,2016-07-17,1,Not Needed
CA-2016-3821599,2016-09-15,1,Not Given
CA-2016-3846372,2016-11-08,1,Wrong Item
CA-2016-385032,2016-10-28,1,Not Given
CA-2016-39187,2017-01-07,1,Wrong Color
CA-2016-3922264,2017-01-09,1,Wrong Item
CA-2016-3922356,2016-10-31,1,Wrong Item
CA-2016-3941624,2016-08-13,1,Wrong Color
CA-2016-3952699,2016-09-26,1,Wrong Item
CA-2016-3960695,2016-05-07,1,Not Given
CA-2016-3984251,2017-01-05,1,Not Needed
CA-2016-3989789,2016-10-04,1,Wrong Item
CA-2016-4010180,2016-10-20,1,Not Needed
CA-2016-4024063,2016-12-20,1,Not Needed
CA-2016-4024376,2016-08-10,1,Not Given
CA-2016-4053463,2016-12-31,1,Not Needed
CA-2016-4076257,2016-12-09,1,Wrong Item
CA-2016-4087312,2016-11-06,1,Not Given
CA-2016-4092933,2016-06-21,1,Wrong Color
CA-2016-409959,2016-08-03,1,Not Needed
CA-2016-4103247,2016-09-04,1,Not Given
CA-2016-4106684,2016-11-03,1,Not Given
CA-2016-4177797,2016-10-21,1,Wrong Color
CA-2016-4187062,2016-08-26,1,Wrong Item
CA-2016-4190247,2016-10-01,1,Not Needed
CA-2016-4205769,2016-11-23,1,Wrong Item
CA-2016-4208414,2017-01-20,1,Wrong Item
CA-2016-4218217,2016-12-08,1,Wrong Item
CA-2016-4234121,2016-08-08,1,Not Needed
CA-2016-4240505,2016-06-30,1,Wrong Color
CA-2016-4305136,2016-11-03,1,Not Given
CA-2016-4325095,2017-01-01,1,Wrong Item
CA-2016-4345095,2016-10-29,1,Wrong Item
CA-2016-435351,2016-07-30,3,Not Given
CA-2016-4386722,2016-10-08,1,Not Given
CA-2016-4409407,2016-08-01,1,Wrong Color
CA-2016-4414632,2016-06-21,1,Not Given
CA-2016-4436872,2016-12-04,1,Wrong Item
CA-2016-4441576,2017-01-01,1,Wrong Item
CA-2016-4454845,2016-11-27,1,Not Given
CA-2016-4468174,2016-07-25,1,Not Given
CA-2016-4475901,2016-12-24,1,Wrong Color
CA-2016-4482961,2016-08-13,1,Wrong Color
CA-2016-4497243,2016-03-02,1,Not Needed
CA-2016-4512625,2016-11-13,1,Not Given
CA-2016-4522774,2017-01-02,1,Not Needed
CA-2016-4533197,2016-10-01,1,Not Given
CA-2016-4552230,2016-09-10,1,Wrong Item
CA-2016-4572528,2016-08-07,1,Not Given
CA-2016-4596188,2017-01-07,1,Wrong Color
CA-2016-4620650,2016-12-20,1,Not Given
CA-2016-4632490,2016-12-24,1,Not Needed
CA-2016-4659342,2016-08-10,1,Not Given
CA-2016-4694527,2016-11-27,1,Not Given
CA-2016-4697985,2016-12-19,1,Wrong Item
CA-2016-4791910,2016-11-04,1,Wrong Item
CA-2016-4810075,2016-07-22,1,Not Needed
CA-2016-4811883,2016-11-29,1,Not Needed
CA-2016-4864876,2016-12-10,1,Not Needed
CA-2016-4924392,2016-11-27,1,Not Needed
CA-2016-4936827,2016-10-02,1,Not Given
CA-2016-4949003,2016-12-20,1,Wrong Item
CA-2016-4950864,2016-09-27,1,Wrong Color
CA-2016-4952243,2016-12-10,1,Not Given
CA-2016-4958879,2016-12-30,1,Not Needed
CA-2016-4961388,2016-09-04,1,Wrong Item
CA-2016-5004199,2016-10-28,1,Not Given
CA-2016-5043373,2016-07-19,3,Not Given
CA-2016-5074696,2016-05-03,1,Not Needed
CA-2016-5088266,2016-11-27,1,Wrong Item
CA-2016-5093375,2016-09-07,1,Not Needed
CA-2016-5111502,2017-01-12,1,Wrong Item
CA-2016-5117195,2016-11-03,2,Not Given
CA-2016-5131632,2016-08-23,1,Not Needed
CA-2016-5143418,2016-11-17,1,Wrong Item
CA-2016-5161323,2016-12-13,1,Not Needed
CA-2016-5166384,2016-05-27,1,Wrong Item
CA-2016-5209073,2016-10-26,1,Wrong Item
CA-2016-5217626,2016-10-10,1,Wrong Item
CA-2016-5232173,2016-08-27,1,Not Given
CA-2016-5240046,2016-02-14,1,Wrong Item
CA-2016-5273416,2017-01-01,1,Not Needed
CA-2016-5274515,2016-11-27,1,Not Given
CA-2016-5278117,2016-11-01,1,Wrong Color
CA-2016-5300476,2016-12-15,1,Not Given
CA-2016-5312985,2017-01-12,1,Wrong Item
CA-2016-5329524,2016-10-05,1,Wrong Item
CA-2016-5336387,2017-01-07,1,Not Given
CA-2016-5336977,2016-12-30,1,Not Needed
CA-2016-534817,2016-12-20,1,Not Needed
CA-2016-5352155,2016-12-06,1,Not Given
CA-2016-5355043,2016-09-16,1,Wrong Item
CA-2016-5373478,2016-10-09,1,Wrong Item
CA-2016-5391322,2016-11-18,1,Not Needed
CA-2016-5401071,2016-12-28,1,Wrong Color
CA-2016-5407289,2016-11-28,1,Wrong Color
CA-2016-5450324,2017-01-11,1,Wrong Item
CA-2016-5458845,2016-10-14,1,Wrong Item
CA-2016-5459175,2016-06-22,1,Wrong Color
CA-2016-5480853,2016-05-29,1,Not Given
CA-2016-5534920,2017-01-16,1,Not Needed
CA-2016-559624,2016-09-07,1,Not Needed
CA-2016-5596311,2016-10-23,1,Not Needed
CA-2016-5601805,2016-07-25,1,Not Needed
CA-2016-5665898,2016-12-29,1,Not Needed
CA-2016-5674580,2016-11-20,1,Wrong Item
CA-2016-5725377,2016-09-10,1,Wrong Item
CA-2016-575229,2017-01-02,1,Not Needed
CA-2016-5773071,2017-01-12,1,Not Given
CA-2016-5798676,2016-12-08,1,Not Given
CA-2016-5900662,2016-09-04,1,Not Needed
CA-2016-5904823,2016-09-07,1,Wrong Color
CA-2016-5967881,2016-11-19,1,Wrong Item
CA-2016-5979880,2016-12-17,1,Not Needed
CA-2016-5983359,2016-07-28,1,Not Needed
CA-2016-643704,2016-06-02,1,Wrong Color
CA-2016-693504,2016-12-23,1,Wrong Item
CA-2016-702724,2016-10-20,1,Not Given
CA-2016-72763,2016-11-04,1,Not Given
CA-2016-750471,2016-09-16,1,Not Needed
CA-2016-76973,2016-08-06,1,Not Needed
CA-2016-84299,2016-11-28,1,Wrong Item
CA-2016-878817,2016-12-08,1,Wrong Item
CA-2016-898085,2016-10-18,1,Wrong Item
CA-2016-924102,2016-11-13,1,Wrong Color
CA-2017-1002388,2018-01-10,1,Not Given
CA-2017-100251,2017-06-14,1,Wrong Color
CA-2017-1007235,2017-12-15,1,Not Given
CA-2017-1008616,2017-05-21,1,Wrong Color
CA-2017-101091,2017-12-17,1,Wrong Item
CA-2017-1018966,2017-06-26,1,Wrong Color
CA-2017-1022087,2017-09-10,1,Wrong Item
CA-2017-1026988,2017-07-03,1,Not Needed
CA-2017-1032425,2017-11-13,1,Not Given
CA-2017-104129,2017-03-11,1,Not Given
CA-2017-1041571,2017-11-08,1,Not Given
CA-2017-104241,2017-01-30,1,Wrong Item
CA-2017-1048451,2017-10-01,1,Not Needed
CA-2017-1048478,2017-11-22,1,Wrong Item
CA-2017-1048568,2017-11-17,1,Wrong Item
CA-2017-105017,2017-11-17,1,Wrong Item
CA-2017-106208,2018-01-04,1,Wrong Item
CA-2017-1066114,2017-10-12,1,Wrong Item
CA-2017-1070168,2017-11-23,1,Wrong Item
CA-2017-1072935,2017-01-19,1,Not Needed
CA-2017-1076653,2018-01-03,1,Wrong Item
CA-2017-1080404,2017-01-21,1,Wrong Item
CA-2017-1084268,2017-05-17,1,Wrong Item
CA-2017-108532,2017-09-17,1,Wrong Item
CA-2017-1087779,2017-11-28,1,Not Given
CA-2017-110016,2017-12-10,1,Wrong Item
CA-2017-1100663,2017-10-22,1,Not Given
CA-2017-1102431,2017-12-08,1,Not Given
CA-2017-1104130,2017-03-31,1,Not Given
CA-2017-110870,2018-01-08,1,Not Given
CA-2017-111339,2017-06-03,1,Not Given
CA-2017-111990,2017-12-05,2,Not Given
CA-2017-1121147,2017-09-15,1,Wrong Item
CA-2017-112319,2017-09-15,1,Not Needed
CA-2017-112580,2017-12-15,1,Wrong Item
CA-2017-1135803,2017-09-06,2,Not Given
CA-2017-1138353,2017-10-24,1,Not Given
CA-2017-1138888,2017-12-20,1,Not Given
CA-2017-113901,2017-11-03,1,Not Given
CA-2017-1141182,2017-03-22,1,Not Given
CA-2017-115399,2018-01-13,1,Wrong Item
CA-2017-115924,2017-10-02,1,Wrong Color
CA-2017-1177522,2017-07-29,1,Not Needed
CA-2017-1179493,2017-09-05,1,Wrong Item
CA-2017-1180045,2017-10-08,1,Not Given
CA-2017-1186988,2017-07-22,1,Not Given
CA-2017-119480,2017-02-05,1,Wrong Item
CA-2017-1195008,2017-11-13,1,Not Given
CA-2017-119508,2017-12-15,1,Not Given
CA-2017-1197858,2017-12-15,1,Wrong Item
CA-2017-1201258,2017-11-29,1,Not Given
CA-2017-120362,2017-09-27,1,Not Given
CA-2017-1203756,2017-06-09,1,Wrong Item
CA-2017-1203786,2018-01-14,1,Not Given
CA-2017-120915,2017-10-23,1,Not Given
CA-2017-1213607,2017-11-29,1,Not Given
CA-2017-122210,2017-12-22,1,Not Given
CA-2017-1223557,2017-06-05,1,Wrong Item
CA-2017-1225672,2017-12-31,1,Not Given
CA-2017-124800,2017-10-05,1,Not Given
CA-2017-1249862,2017-02-19,1,Wrong Item
CA-2017-1253165,2017-10-18,1,Wrong Item
CA-2017-125538,2017-03-09,1,Wrong Color
CA-2017-1256298,2017-06-15,1,Not Needed
CA-2017-1263834,2017-10-19,1,Wrong Item
CA-2017-1264602,2017-12-21,1,Wrong Color
CA-2017-1264847,2017-12-02,1,Wrong Item
CA-2017-126489,2017-11-02,1,Not Given
CA-2017-126697,2017-10-17,1,Wrong Item
CA-2017-1271057,2017-12-29,1,Not Needed
CA-2017-1273063,2017-04-08,1,Wrong Item
CA-2017-127509,2017-12-07,1,Not Given
CA-2017-1276409,2017-11-29,1,Not Given
CA-2017-128608,2017-01-28,1,Wrong Item
CA-2017-1291444,2017-02-11,1,Wrong Item
CA-2017-129277,2017-11-25,1,Wrong Item
CA-2017-1295952,2017-12-08,1,Wrong Item
CA-2017-1297264,2017-09-27,1,Not Given
CA-2017-1298656,2017-10-14,1,Not Given
CA-2017-1307885,2017-09-14,1,Wrong Item
CA-2017-1311543,2017-12-19,1,Not Needed
CA-2017-132080,2017-08-30,1,Wrong Color
CA-2017-1335022,2017-02-26,1,Not Given
CA-2017-133585,2017-03-28,1,Wrong Color
CA-2017-1338203,2017-11-10,1,Not Given
CA-2017-1339646,2017-10-31,1,Wrong Color
CA-2017-1347141,2017-08-03,1,Not Given
CA-2017-134943,2017-12-30,1,Wrong Item
CA-2017-13542,2017-10-13,1,Wrong Item
CA-2017-1369603,2017-10-31,1,Not Given
CA-2017-1379786,2018-01-05,1,Not Given
CA-2017-1380216,2017-06-25,1,Wrong Color
CA-2017-138485,2017-03-08,1,Not Given
CA-2017-1387563,2017-05-22,1,Not Given
CA-2017-1397234,2017-12-21,1,Not Given
CA-2017-1400731,2017-12-07,1,Wrong Color
CA-2017-1401855,2017-10-29,1,Wrong Item
CA-2017-1402689,2017-07-10,1,Wrong Color
CA-2017-140410,2017-11-07,1,Wrong Color
CA-2017-1404742,2018-01-07,1,Wrong Item
CA-2017-1406361,2017-12-17,1,Not Given
CA-2017-1409270,2017-05-27,1,Not Needed
CA-2017-1409782,2018-01-15,1,Wrong Item
CA-2017-141012,2017-06-20,1,Wrong Color
CA-2017-1413495,2017-09-16,1,Wrong Item
CA-2017-1420490,2017-12-26,1,Not Given
CA-2017-1421450,2017-10-15,1,Wrong Item
CA-2017-142601,2017-04-29,1,Wrong Item
CA-2017-1426071,2017-05-16,1,Not Given
CA-2017-1426906,2017-09-09,1,Wrong Item
CA-2017-1429421,2017-11-13,1,Wrong Color
CA-2017-1439319,2017-04-01,1,Not Given
CA-2017-1440237,2017-01-26,1,Not Given
CA-2017-144043,2017-05-26,1,Not Given
CA-2017-144267,2017-09-06,1,Not Given
CA-2017-1443086,2017-11-19,1,Not Given
CA-2017-144350,2017-11-03,1,Not Given
CA-2017-144652,2017-12-06,1,Wrong Item
CA-2017-1450319,2017-09-02,1,Wrong Color
CA-2017-145137,2017-12-25,1,Not Given
CA-2017-145394,2017-11-20,1,Not Needed
CA-2017-145821,2017-05-22,1,Wrong Item
CA-2017-1459640,2017-11-10,1,Not Given
CA-2017-1463916,2017-06-17,1,Not Given
CA-2017-1466599,2018-01-04,1,Wrong Item
CA-2017-1468436,2017-11-13,1,Wrong Item
CA-2017-1471632,2017-05-18,1,Not Given
CA-2017-1475214,2018-01-01,1,Not Given
CA-2017-147690,2017-11-30,1,Not Given
CA-2017-1478003,2018-01-04,1,Wrong Color
CA-2017-1480989,2017-11-04,1,Wrong Color
CA-2017-1485739,2017-11-28,2,Not Given
CA-2017-1487752,2017-04-26,1,Not Given
CA-2017-1490019,2017-12-08,1,Not Needed
CA-2017-1490250,2017-12-31,1,Not Given
CA-2017-149344,2017-05-17,1,Not Given
CA-2017-149713,2017-09-26,1,Not Given
CA-2017-1498013,2017-11-16,2,Not Given
CA-2017-1502221,2017-12-03,1,Wrong Item
CA-2017-151589,2018-01-08,1,Not Given
CA-2017-1521000,2017-12-27,1,Not Given
CA-2017-152611,2017-03-18,1,Wrong Item
CA-2017-1526609,2017-06-30,1,Wrong Color
CA-2017-1527820,2017-08-05,1,Not Needed
CA-2017-1529169,2017-10-09,1,Wrong Item
CA-2017-153038,2018-01-08,1,Not Given
CA-2017-1531513,2017-12-12,1,Not Given
CA-2017-153220,2017-12-10,1,Wrong Item
CA-2017-1532232,2017-09-05,1,Wrong Item
CA-2017-153381,2017-10-13,1,Wrong Color
CA-2017-1534853,2017-09-29,1,Not Needed
CA-2017-1538484,2017-03-23,1,Wrong Color
CA-2017-1547137,2017-01-22,1,Not Needed
CA-2017-1554189,2017-10-15,1,Not Given
CA-2017-1558681,2018-01-16,1,Wrong Item
CA-2017-156153,2017-06-02,1,Wrong Color
CA-2017-156608,2017-11-15,1,Not Needed
CA-2017-157133,2017-12-15,1,Not Given
CA-2017-157959,2017-02-25,1,Not Given
CA-2017-1594142,2017-12-03,1,Not Given
CA-2017-1595196,2017-12-06,1,Wrong Color
CA-2017-1596605,2017-11-27,1,Wrong Color
CA-2017-1598811,2017-06-27,1,Not Given
CA-2017-1600426,2017-12-07,1,Not Given
CA-2017-1601238,2017-05-09,1,Not Given
CA-2017-1602452,2017-12-03,1,Not Needed
CA-2017-1607729,2018-01-09,1,Wrong Color
CA-2017-1609107,2017-12-16,1,Wrong Item
CA-2017-1609617,2017-12-28,1,Not Given
CA-2017-1612707,2017-12-11,1,Wrong Item
CA-2017-1620417,2018-01-18,1,Not Given
CA-2017-162537,2017-11-17,1,Wrong Color
CA-2017-1625941,2017-12-11,2,Not Given
CA-2017-162621,2017-09-25,1,Not Needed
CA-2017-163181,2017-11-25,1,Wrong Item
CA-2017-1632507,2017-08-04,1,Not Needed
CA-2017-1632597,2017-11-26,1,Wrong Item
CA-2017-163308,2017-11-10,2,Not Given
CA-2017-1639450,2017-09-25,1,Not Needed
CA-2017-1641158,2017-02-05,1,Wrong Item
CA-2017-1642346,2017-11-13,1,Not Given
CA-2017-1648726,2017-12-01,1,Wrong Item
CA-2017-1653457,2017-12-09,1,Not Needed
CA-2017-1653800,2017-08-06,1,Not Given
CA-2017-1660760,2018-01-02,1,Wrong Color
CA-2017-1661396,2017-06-09,1,Wrong Color
CA-2017-1666841,2017-12-17,1,Not Given
CA-2017-1668205,2017-06-11,1,Wrong Color
CA-2017-1668551,2017-11-15,1,Wrong Item
CA-2017-1676476,2017-12-09,1,Wrong Item
CA-2017-1677526,2017-11-29,1,Wrong Item
CA-2017-1679696,2017-09-08,1,Not Given
CA-2017-1701260,2017-10-01,1,Wrong Item
CA-2017-1707548,2017-06-19,1,Not Needed
CA-2017-1717039,2017-11-14,1,Wrong Item
CA-2017-172460,2017-06-24,1,Not Given
CA-2017-1726482,2017-11-18,1,Wrong Item
CA-2017-1727623,2017-09-30,2,Not Given
CA-2017-1731999,2017-01-23,1,Not Given
CA-2017-1737984,2017-10-31,1,Wrong Item
CA-2017-1738841,2017-10-16,1,Not Given
CA-2017-1739313,2017-10-29,1,Not Given
CA-2017-1739363,2017-06-22,1,Not Given
CA-2017-1739445,2017-09-17,1,Not Given
CA-2017-1742982,2017-11-28,1,Not Needed
CA-2017-1746652,2017-03-27,1,Wrong Item
CA-2017-1750585,2017-12-14,1,Wrong Item
CA-2017-1754752,2017-07-20,1,Wrong Color
CA-2017-1756761,2017-09-09,1,Not Needed
CA-2017-1758491,2017-06-15,1,Not Needed
CA-2017-1768549,2017-04-01,1,Wrong Color
CA-2017-1770969,2017-06-05,1,Not Given
CA-2017-1773502,2017-12-11,1,Wrong Item
CA-2017-1775685,2017-05-26,1,Not Given
CA-2017-178031,2017-03-08,1,Not Given
CA-2017-1795414,2017-09-15,2,Not Given
CA-2017-1797390,2017-11-02,1,Wrong Item
CA-2017-1798258,2017-12-21,1,Wrong Color
CA-2017-180059,2017-10-27,1,Wrong Item
CA-2017-1800619,2017-01-17,1,Wrong Color
CA-2017-1801537,2017-08-30,1,Not Needed
CA-2017-1804769,2017-09-30,1,Wrong Color
CA-2017-1815084,2017-08-19,1,Not Given
CA-2017-1819345,2017-12-08,1,Not Needed
CA-2017-1821750,2018-01-07,1,Not Given
CA-2017-1829189,2018-01-18,1,Not Given
CA-2017-1830165,2017-11-14,1,Wrong Color
CA-2017-1832752,2017-12-21,1,Wrong Color
CA-2017-1836742,2017-09-29,1,Not Given
CA-2017-1851461,2017-12-02,1,Not Needed
CA-2017-18901,2017-09-18,1,Wrong Color
CA-2017-1900173,2017-06-17,1,Not Needed
CA-2017-1907975,2017-08-06,1,Not Given
CA-2017-1915809,2017-08-30,1,Wrong Item
CA-2017-1922144,2017-11-23,1,Wrong Color
CA-2017-1925002,2017-05-08,1,Wrong Color
CA-2017-192681,2018-01-13,1,Not Given
CA-2017-1927516,2017-10-11,1,Not Needed
CA-2017-1928235,2017-11-10,1,Wrong Item
CA-2017-1928238,2017-04-02,1,Wrong Color
CA-2017-1931150,2017-12-31,1,Not Given
CA-2017-193811,2017-09-09,1,Not Given
CA-2017-1948847,2017-12-22,1,Wrong Item
CA-2017-1963317,2017-09-30,1,Not Needed
CA-2017-1973723,2017-12-18,1,Not Given
CA-2017-1984320,2017-02-13,1,Not Given
CA-2017-1986143,2017-01-31,1,Wrong Item
CA-2017-1987215,2017-11-11,1,Wrong Item
CA-2017-1987663,2017-10-11,1,Wrong Item
CA-2017-198955,2017-11-03,1,Not Given
CA-2017-1991591,2018-01-05,1,Not Given
CA-2017-1995273,2017-12-12,1,Not Given
CA-2017-1997190,2017-11-06,1,Not Needed
CA-2017-1999017,2017-06-21,1,Wrong Color
CA-2017-2004636,2017-10-05,1,Wrong Color
CA-2017-2013180,2017-11-10,1,Not Given
CA-2017-201767,2017-10-27,1,Not Given
CA-2017-2020392,2017-11-09,1,Not Given
CA-2017-2022313,2017-12-07,1,Wrong Color
CA-2017-2029313,2017-12-24,1,Wrong Item
CA-2017-2029987,2017-04-09,1,Wrong Color
CA-2017-2035439,2017-04-06,1,Wrong Color
CA-2017-2042357,2017-11-16,1,Not Given
CA-2017-2054118,2017-12-20,1,Not Needed
CA-2017-2063514,2017-12-02,1,Not Given
CA-2017-2066067,2017-07-04,1,Not Given
CA-2017-2070311,2017-11-14,1,Not Given
CA-2017-2077200,2017-09-03,2,Not Given
CA-2017-2079292,2017-11-28,1,Not Given
CA-2017-207966,2017-11-18,1,Wrong Color
CA-2017-2080974,2017-06-10,1,Not Given
CA-2017-2086373,2017-06-08,1,Not Given
CA-2017-2091374,2017-11-21,1,Not Given
CA-2017-209575,2017-11-12,1,Wrong Item
CA-2017-2100742,2017-12-10,1,Not Given
CA-2017-2102367,2017-12-18,1,Not Given
CA-2017-2104254,2018-01-05,1,Not Given
CA-2017-2106199,2017-02-26,1,Not Given
CA-2017-2108880,2017-11-14,1,Wrong Color
CA-2017-2110861,2017-01-30,1,Not Needed
CA-2017-2111589,2017-10-22,1,Not Needed
CA-2017-2112622,2017-07-06,1,Not Given
CA-2017-2112715,2017-10-23,1,Not Given
CA-2017-2130878,2017-12-27,1,Wrong Color
CA-2017-2134989,2018-01-27,1,Not Given
CA-2017-2137678,2017-12-04,1,Wrong Item
CA-2017-2148901,2017-12-28,1,Not Needed
CA-2017-2149454,2017-08-17,1,Not Needed
CA-2017-2151111,2018-01-06,1,Not Needed
CA-2017-2156860,2017-11-29,1,Not Needed
CA-2017-2163985,2017-05-11,1,Not Given
CA-2017-2168196,2017-05-12,1,Wrong Color
CA-2017-2169279,2017-06-07,1,Not Given
CA-2017-2170264,2017-11-03,1,Wrong Item
CA-2017-2173524,2017-12-24,1,Not Given
CA-2017-2174340,2018-01-04,1,Not Given
CA-2017-2178251,2017-08-18,1,Not Given
CA-2017-2199364,2017-10-25,1,Not Given
CA-2017-2206446,2017-06-04,1,Not Given
CA-2017-2207833,2017-12-30,1,Wrong Item
CA-2017-2219229,2017-04-25,1,Wrong Item
CA-2017-2220895,2017-03-06,1,Wrong Color
CA-2017-2233794,2017-10-26,1,Not Given
CA-2017-2237658,2017-10-24,1,Wrong Color
CA-2017-2241288,2018-01-03,1,Wrong Color
CA-2017-2242178,2017-10-29,1,Not Given
CA-2017-224488,2017-08-30,1,Not Given
CA-2017-2248303,2017-12-09,1,Not Given
CA-2017-2250041,2017-11-01,1,Wrong Item
CA-2017-2252222,2017-06-28,1,Not Given
CA-2017-2265128,2017-08-08,1,Not Given
CA-2017-2265476,2017-09-24,1,Wrong Color
CA-2017-2268159,2017-05-06,1,Not Given
CA-2017-2270874,2017-10-26,1,Wrong Color
CA-2017-227168,2017-12-07,1,Not Given
CA-2017-2272819,2017-11-11,1,Wrong Color
CA-2017-2279543,2017-10-31,1,Not Given
CA-2017-2282231,2017-12-22,1,Wrong Item
CA-2017-2282951,2017-08-14,1,Not Given
CA-2017-2288524,2017-12-16,1,Wrong Item
CA-2017-2290267,2017-09-09,1,Wrong Item
CA-2017-2307492,2017-02-18,1,Wrong Color
CA-2017-2323353,2017-05-22,1,Not Given
CA-2017-2329092,2017-11-09,1,Wrong Item
CA-2017-2330702,2017-11-01,1,Wrong Item
CA-2017-2339543,2017-02-04,1,Wrong Item
