product_id,category,sub_category,product_name,product_cost_to_consumer
FUR-BO-10003028,Furniture,Bookcases,"Sauder 3-Shelf Cabinet, Mobile",169.2
FUR-BO-10003029,Furniture,Bookcases,"Sauder Library with Doors, Traditional",387.63
FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",91.69
FUR-BO-10003043,Furniture,Bookcases,"Dania 3-Shelf Cabinet, Mobile",95.98
FUR-BO-10003046,Furniture,Bookcases,"Safco Library with Doors, Mobile",364.85
FUR-BO-10003078,Furniture,Bookcases,"Safco Corner Shelving, Traditional",89.68
FUR-BO-10003086,Furniture,Bookcases,"Safco Library with Doors, Traditional",389.79
FUR-BO-10003103,Furniture,Bookcases,"Ikea Classic Bookcase, Metal",205.6
FUR-BO-10003106,Furniture,Bookcases,"Sauder Corner Shelving, Metal",97.84
FUR-BO-10003112,Furniture,Bookcases,"Sauder Floating Shelf Set, Traditional",129.72
FUR-BO-10003126,Furniture,Bookcases,"Dania Library with Doors, Traditional",362.4
FUR-BO-10003159,Furniture,Bookcases,"Dania Stackable Bookrack, Pine",49.18
FUR-BO-10003174,Furniture,Bookcases,"Dania Floating Shelf Set, Pine",45.52
FUR-BO-10003181,Furniture,Bookcases,"Safco Corner Shelving, Metal",89.35
FUR-BO-10003185,Furniture,Bookcases,"Ikea Floating Shelf Set, Metal",169.8
FUR-BO-10003199,Furniture,Bookcases,"Bush Classic Bookcase, Mobile",166.08
FUR-BO-10003206,Furniture,Bookcases,"Sauder Floating Shelf Set, Pine",176.34
FUR-BO-10003221,Furniture,Bookcases,"Safco Corner Shelving, Mobile",81.06
FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,176.78
FUR-BO-10003282,Furniture,Bookcases,"Ikea Classic Bookcase, Mobile",372.84
FUR-BO-10003284,Furniture,Bookcases,"Sauder Floating Shelf Set, Mobile",78.84
FUR-BO-10003287,Furniture,Bookcases,"Dania Corner Shelving, Traditional",48.83
FUR-BO-10003291,Furniture,Bookcases,"Dania Corner Shelving, Metal",81.02
FUR-BO-10003297,Furniture,Bookcases,"Ikea 3-Shelf Cabinet, Metal",75.68
FUR-BO-10003301,Furniture,Bookcases,"Dania Floating Shelf Set, Metal",168.81
FUR-BO-10003320,Furniture,Bookcases,"Dania Classic Bookcase, Metal",218.78
FUR-BO-10003323,Furniture,Bookcases,"Safco 3-Shelf Cabinet, Mobile",114.24
FUR-BO-10003326,Furniture,Bookcases,"Safco Stackable Bookrack, Traditional",59.38
FUR-BO-10003333,Furniture,Bookcases,"Sauder Stackable Bookrack, Traditional",146.28
FUR-BO-10003383,Furniture,Bookcases,"Safco Floating Shelf Set, Mobile",199.26
FUR-BO-10003384,Furniture,Bookcases,"Ikea Corner Shelving, Traditional",110.75
FUR-BO-10003386,Furniture,Bookcases,"Sauder 3-Shelf Cabinet, Mobile",169.2
FUR-BO-10003404,Furniture,Bookcases,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",430.98
FUR-BO-10003408,Furniture,Bookcases,"Ikea 3-Shelf Cabinet, Metal",141.9
FUR-BO-10003433,Furniture,Bookcases,Sauder Cornerstone Collection Library,24.78
FUR-BO-10003438,Furniture,Bookcases,"Dania Corner Shelving, Pine",82.28
FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",80.78
FUR-BO-10003450,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish",57.98
FUR-BO-10003463,Furniture,Bookcases,"Ikea Stackable Bookrack, Metal",65.09
FUR-BO-10003499,Furniture,Bookcases,"Ikea Library with Doors, Pine",194.53
FUR-BO-10003530,Furniture,Bookcases,"Safco 3-Shelf Cabinet, Pine",113.46
FUR-BO-10003541,Furniture,Bookcases,"Bush Classic Bookcase, Metal",370.93
FUR-BO-10003543,Furniture,Bookcases,"Safco Floating Shelf Set, Mobile",132.84
FUR-BO-10003546,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,100.98
FUR-BO-10003549,Furniture,Bookcases,"Sauder Floating Shelf Set, Metal",174.64
FUR-BO-10003554,Furniture,Bookcases,"Dania 3-Shelf Cabinet, Mobile",143.97
FUR-BO-10003559,Furniture,Bookcases,"Sauder Stackable Bookrack, Pine",134.41
FUR-BO-10003563,Furniture,Bookcases,"Bush 3-Shelf Cabinet, Mobile",97.26
FUR-BO-10003589,Furniture,Bookcases,"Dania Floating Shelf Set, Traditional",101.61
FUR-BO-10003604,Furniture,Bookcases,"Ikea Corner Shelving, Mobile",125.58
FUR-BO-10003631,Furniture,Bookcases,"Safco Stackable Bookrack, Mobile",99.32
FUR-BO-10003647,Furniture,Bookcases,"Ikea Classic Bookcase, Pine",413.1
FUR-BO-10003660,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",220.98
FUR-BO-10003661,Furniture,Bookcases,"Sauder Floating Shelf Set, Traditional",194.58
FUR-BO-10003668,Furniture,Bookcases,"Sauder Floating Shelf Set, Pine",78.37
FUR-BO-10003688,Furniture,Bookcases,"Bush Stackable Bookrack, Pine",67.22
FUR-BO-10003697,Furniture,Bookcases,"Safco Floating Shelf Set, Mobile",179.33
FUR-BO-10003706,Furniture,Bookcases,"Sauder Stackable Bookrack, Pine",148.17
FUR-BO-10003713,Furniture,Bookcases,"Sauder Corner Shelving, Mobile",89.89
FUR-BO-10003734,Furniture,Bookcases,"Dania Classic Bookcase, Metal",410.22
FUR-BO-10003738,Furniture,Bookcases,"Dania Library with Doors, Mobile",328.43
FUR-BO-10003768,Furniture,Bookcases,"Sauder 3-Shelf Cabinet, Traditional",111.12
FUR-BO-10003779,Furniture,Bookcases,"Ikea Library with Doors, Traditional",363.39
FUR-BO-10003783,Furniture,Bookcases,"Dania Library with Doors, Pine",327.38
FUR-BO-10003793,Furniture,Bookcases,"Bush 3-Shelf Cabinet, Metal",142.83
FUR-BO-10003828,Furniture,Bookcases,"Bush 3-Shelf Cabinet, Metal",142.83
FUR-BO-10003873,Furniture,Bookcases,"Safco Library with Doors, Mobile",209.23
FUR-BO-10003878,Furniture,Bookcases,"Safco Corner Shelving, Mobile",136.78
FUR-BO-10003880,Furniture,Bookcases,"Dania Corner Shelving, Pine",32.91
FUR-BO-10003881,Furniture,Bookcases,"Sauder Floating Shelf Set, Mobile",197.1
FUR-BO-10003887,Furniture,Bookcases,"Ikea Floating Shelf Set, Traditional",170.34
FUR-BO-10003893,Furniture,Bookcases,Sauder Camden County Collection Library,97.73
FUR-BO-10003894,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",49.69
FUR-BO-10003903,Furniture,Bookcases,"Dania 3-Shelf Cabinet, Pine",71.4
FUR-BO-10003904,Furniture,Bookcases,"Ikea Corner Shelving, Traditional",49.22
FUR-BO-10003905,Furniture,Bookcases,"Ikea Stackable Bookrack, Mobile",112.59
FUR-BO-10003913,Furniture,Bookcases,"Safco Stackable Bookrack, Pine",135.3
FUR-BO-10003945,Furniture,Bookcases,"Sauder 3-Shelf Cabinet, Metal",166.14
FUR-BO-10003965,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,144.78
FUR-BO-10003966,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",145.33
FUR-BO-10003968,Furniture,Bookcases,"Sauder Library with Doors, Mobile",390.15
FUR-BO-10003985,Furniture,Bookcases,"Sauder Classic Bookcase, Traditional",261.59
FUR-BO-10003991,Furniture,Bookcases,"Bush Classic Bookcase, Traditional",371.41
FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",95.99
FUR-BO-10004032,Furniture,Bookcases,"Bush Corner Shelving, Pine",33.42
FUR-BO-10004043,Furniture,Bookcases,"Dania Classic Bookcase, Metal",410.22
FUR-BO-10004053,Furniture,Bookcases,"Dania Library with Doors, Metal",361.86
FUR-BO-10004055,Furniture,Bookcases,"Safco Corner Shelving, Metal",148.92
FUR-BO-10004075,Furniture,Bookcases,"Safco Floating Shelf Set, Metal",78.48
FUR-BO-10004080,Furniture,Bookcases,"Ikea Stackable Bookrack, Traditional",61.29
FUR-BO-10004082,Furniture,Bookcases,"Sauder Classic Bookcase, Metal",290.3
FUR-BO-10004098,Furniture,Bookcases,"Ikea Stackable Bookrack, Pine",66.1
FUR-BO-10004103,Furniture,Bookcases,"Dania Library with Doors, Pine",97.0
FUR-BO-10004113,Furniture,Bookcases,"Sauder Classic Bookcase, Pine",291.56
FUR-BO-10004119,Furniture,Bookcases,"Ikea Floating Shelf Set, Traditional",170.34
FUR-BO-10004129,Furniture,Bookcases,"Sauder Classic Bookcase, Pine",218.67
FUR-BO-10004135,Furniture,Bookcases,"Ikea Stackable Bookrack, Traditional",81.72
FUR-BO-10004142,Furniture,Bookcases,"Safco Classic Bookcase, Traditional",175.26
FUR-BO-10004161,Furniture,Bookcases,"Bush Corner Shelving, Mobile",82.23
FUR-BO-10004162,Furniture,Bookcases,"Ikea Floating Shelf Set, Pine",91.57
FUR-BO-10004191,Furniture,Bookcases,"Safco Corner Shelving, Traditional",134.51
FUR-BO-10004199,Furniture,Bookcases,"Ikea 3-Shelf Cabinet, Pine",143.79
FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",119.83
FUR-BO-10004219,Furniture,Bookcases,"Safco 3-Shelf Cabinet, Metal",151.47
FUR-BO-10004230,Furniture,Bookcases,"Bush Corner Shelving, Metal",111.1
FUR-BO-10004238,Furniture,Bookcases,"Ikea Corner Shelving, Pine",33.18
FUR-BO-10004254,Furniture,Bookcases,"Ikea Classic Bookcase, Traditional",411.75
FUR-BO-10004312,Furniture,Bookcases,"Bush Floating Shelf Set, Traditional",159.28
FUR-BO-10004316,Furniture,Bookcases,"Bush 3-Shelf Cabinet, Pine",144.72
FUR-BO-10004327,Furniture,Bookcases,"Bush 3-Shelf Cabinet, Mobile",131.3
FUR-BO-10004340,Furniture,Bookcases,"Safco Classic Bookcase, Mobile",235.02
FUR-BO-10004357,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,100.49
FUR-BO-10004360,Furniture,Bookcases,Rush Hierlooms Collection Rich Wood Bookcases,109.47
FUR-BO-10004371,Furniture,Bookcases,"Dania Classic Bookcase, Pine",109.9
FUR-BO-10004388,Furniture,Bookcases,"Ikea Library with Doors, Metal",181.43
FUR-BO-10004399,Furniture,Bookcases,"Bush Floating Shelf Set, Pine",108.75
FUR-BO-10004404,Furniture,Bookcases,"Ikea 3-Shelf Cabinet, Pine",90.59
FUR-BO-10004407,Furniture,Bookcases,"Ikea Floating Shelf Set, Metal",113.2
FUR-BO-10004408,Furniture,Bookcases,"Dania Stackable Bookrack, Pine",110.65
FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",60.33
FUR-BO-10004423,Furniture,Bookcases,"Ikea Corner Shelving, Pine",49.76
FUR-BO-10004425,Furniture,Bookcases,"Sauder Library with Doors, Mobile",260.1
FUR-BO-10004430,Furniture,Bookcases,"Bush Floating Shelf Set, Metal",170.73
FUR-BO-10004434,Furniture,Bookcases,"Ikea Library with Doors, Traditional",363.39
FUR-BO-10004441,Furniture,Bookcases,"Ikea Library with Doors, Metal",241.9
FUR-BO-10004445,Furniture,Bookcases,"Bush Stackable Bookrack, Pine",113.43
FUR-BO-10004452,Furniture,Bookcases,"Bush Classic Bookcase, Pine",276.02
FUR-BO-10004459,Furniture,Bookcases,"Safco 3-Shelf Cabinet, Traditional",67.54
FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,30.0
FUR-BO-10004472,Furniture,Bookcases,"Dania Library with Doors, Pine",194.0
FUR-BO-10004483,Furniture,Bookcases,"Ikea Floating Shelf Set, Pine",154.52
FUR-BO-10004504,Furniture,Bookcases,"Sauder 3-Shelf Cabinet, Mobile",112.8
FUR-BO-10004507,Furniture,Bookcases,"Ikea Corner Shelving, Metal",77.19
FUR-BO-10004508,Furniture,Bookcases,"Ikea Floating Shelf Set, Mobile",115.24
FUR-BO-10004529,Furniture,Bookcases,"Sauder 3-Shelf Cabinet, Pine",84.02
FUR-BO-10004537,Furniture,Bookcases,"Dania Floating Shelf Set, Mobile",111.72
FUR-BO-10004541,Furniture,Bookcases,"Dania Library with Doors, Mobile",328.43
FUR-BO-10004547,Furniture,Bookcases,"Bush Stackable Bookrack, Traditional",122.97
FUR-BO-10004558,Furniture,Bookcases,"Sauder Library with Doors, Pine",259.32
FUR-BO-10004560,Furniture,Bookcases,"Bush Floating Shelf Set, Mobile",173.79
FUR-BO-10004565,Furniture,Bookcases,"Sauder Corner Shelving, Traditional",98.2
FUR-BO-10004567,Furniture,Bookcases,"Bush Floating Shelf Set, Mobile",69.52
FUR-BO-10004585,Furniture,Bookcases,"Ikea 3-Shelf Cabinet, Traditional",128.2
FUR-BO-10004620,Furniture,Bookcases,"Safco Stackable Bookrack, Mobile",134.08
FUR-BO-10004630,Furniture,Bookcases,"Ikea Library with Doors, Mobile",365.91
FUR-BO-10004633,Furniture,Bookcases,"Safco Stackable Bookrack, Traditional",138.05
FUR-BO-10004648,Furniture,Bookcases,"Sauder Library with Doors, Pine",361.75
FUR-BO-10004660,Furniture,Bookcases,"Sauder Library with Doors, Metal",193.54
FUR-BO-10004665,Furniture,Bookcases,"Bush Classic Bookcase, Mobile",261.58
FUR-BO-10004670,Furniture,Bookcases,"Dania Library with Doors, Mobile",364.92
FUR-BO-10004679,Furniture,Bookcases,"Safco Library with Doors, Pine",363.76
FUR-BO-10004681,Furniture,Bookcases,"Ikea Stackable Bookrack, Metal",122.04
FUR-BO-10004690,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,96.24
FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,180.98
FUR-BO-10004699,Furniture,Bookcases,"Dania 3-Shelf Cabinet, Mobile",143.97
FUR-BO-10004704,Furniture,Bookcases,"Bush Corner Shelving, Pine",62.67
FUR-BO-10004707,Furniture,Bookcases,"Ikea Library with Doors, Traditional",327.05
FUR-BO-10004709,Furniture,Bookcases,"Bush Classic Bookcase, Pine",331.22
FUR-BO-10004725,Furniture,Bookcases,"Sauder Library with Doors, Metal",206.45
FUR-BO-10004771,Furniture,Bookcases,"Ikea Classic Bookcase, Traditional",411.75
FUR-BO-10004773,Furniture,Bookcases,"Ikea Floating Shelf Set, Mobile",155.57
FUR-BO-10004806,Furniture,Bookcases,"Safco Corner Shelving, Traditional",149.46
FUR-BO-10004821,Furniture,Bookcases,"Dania Corner Shelving, Traditional",113.53
FUR-BO-10004824,Furniture,Bookcases,"Safco Stackable Bookrack, Traditional",74.22
FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",440.49
FUR-BO-10004842,Furniture,Bookcases,"Dania 3-Shelf Cabinet, Pine",142.8
FUR-BO-10004844,Furniture,Bookcases,"Sauder Corner Shelving, Mobile",134.84
FUR-BO-10004852,Furniture,Bookcases,"Sauder Classic Bookcase, Traditional",392.39
FUR-BO-10004878,Furniture,Bookcases,"Ikea 3-Shelf Cabinet, Traditional",85.46
FUR-BO-10004899,Furniture,Bookcases,"Safco Floating Shelf Set, Pine",79.24
FUR-BO-10004911,Furniture,Bookcases,"Ikea Corner Shelving, Mobile",125.58
FUR-BO-10004914,Furniture,Bookcases,"Bush 3-Shelf Cabinet, Traditional",129.03
FUR-BO-10004917,Furniture,Bookcases,"Dania Stackable Bookrack, Mobile",121.59
FUR-BO-10004924,Furniture,Bookcases,"Sauder Library with Doors, Traditional",258.42
FUR-BO-10004926,Furniture,Bookcases,"Safco 3-Shelf Cabinet, Traditional",151.96
FUR-BO-10004935,Furniture,Bookcases,"Ikea Stackable Bookrack, Mobile",33.36
FUR-BO-10004947,Furniture,Bookcases,"Safco Stackable Bookrack, Pine",135.3
FUR-BO-10004980,Furniture,Bookcases,"Bush Library with Doors, Mobile",244.56
FUR-BO-10004999,Furniture,Bookcases,"Safco Classic Bookcase, Metal",437.61
FUR-BUS-10000332,Furniture,Bookcases,"Bush Library with Doors, Traditional",364.32
FUR-BUS-10000984,Furniture,Bookcases,"Bush 3-Shelf Cabinet, Traditional",143.37
FUR-BUS-10001187,Furniture,Bookcases,"Bush Classic Bookcase, Metal",164.86
FUR-BUS-10001243,Furniture,Bookcases,"Bush Classic Bookcase, Pine",414.03
FUR-BUS-10001781,Furniture,Bookcases,"Bush Library with Doors, Metal",363.78
FUR-BUS-10001876,Furniture,Bookcases,"Bush 3-Shelf Cabinet, Pine",43.42
FUR-BUS-10002040,Furniture,Bookcases,"Bush Library with Doors, Mobile",110.05
FUR-BUS-10002138,Furniture,Bookcases,"Bush Stackable Bookrack, Pine",126.03
FUR-BUS-10002192,Furniture,Bookcases,"Bush 3-Shelf Cabinet, Metal",142.83
FUR-BUS-10002639,Furniture,Bookcases,"Bush Corner Shelving, Mobile",126.51
FUR-BUS-10002989,Furniture,Bookcases,"Bush Classic Bookcase, Traditional",412.68
FUR-BUS-10003055,Furniture,Bookcases,"Bush Stackable Bookrack, Pine",37.46
FUR-BUS-10003368,Furniture,Bookcases,"Bush Floating Shelf Set, Mobile",173.79
FUR-BUS-10003708,Furniture,Bookcases,"Bush Stackable Bookrack, Traditional",122.97
FUR-BUS-10003724,Furniture,Bookcases,"Bush Corner Shelving, Metal",123.45
FUR-BUS-10004121,Furniture,Bookcases,"Bush 3-Shelf Cabinet, Mobile",145.89
FUR-BUS-10004336,Furniture,Bookcases,"Bush Corner Shelving, Traditional",123.99
FUR-BUS-10004475,Furniture,Bookcases,"Bush Floating Shelf Set, Traditional",171.27
FUR-BUS-10004622,Furniture,Bookcases,"Bush Corner Shelving, Pine",125.34
FUR-BUS-10004644,Furniture,Bookcases,"Bush Library with Doors, Pine",365.67
FUR-BUS-10004820,Furniture,Bookcases,"Bush Classic Bookcase, Mobile",415.2
FUR-BUS-10004854,Furniture,Bookcases,"Bush Floating Shelf Set, Pine",172.62
FUR-BUS-10004882,Furniture,Bookcases,"Bush Floating Shelf Set, Metal",170.73
FUR-CH-10000005,Furniture,Chairs,"Office Star Executive Leather Armchair, Adjustable",281.95
FUR-CH-10000013,Furniture,Chairs,"Hon Steel Folding Chair, Black",39.49
FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,216.6
FUR-CH-10000025,Furniture,Chairs,"Office Star Rocking Chair, Set of Two",104.51
FUR-CH-10000026,Furniture,Chairs,"SAFCO Rocking Chair, Black",79.49
FUR-CH-10000027,Furniture,Chairs,"SAFCO Executive Leather Armchair, Black",459.0
FUR-CH-10000042,Furniture,Chairs,"Harbour Creations Swivel Stool, Black",177.69
FUR-CH-10000051,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Black",473.61
FUR-CH-10000068,Furniture,Chairs,"Office Star Steel Folding Chair, Red",45.86
FUR-CH-10000089,Furniture,Chairs,"Hon Rocking Chair, Black",34.18
FUR-CH-10000105,Furniture,Chairs,"Hon Steel Folding Chair, Set of Two",41.84
FUR-CH-10000110,Furniture,Chairs,"Hon Bag Chairs, Red",36.12
FUR-CH-10000117,Furniture,Chairs,"Novimex Steel Folding Chair, Black",79.8
FUR-CH-10000133,Furniture,Chairs,"Harbour Creations Steel Folding Chair, Black",47.73
FUR-CH-10000136,Furniture,Chairs,"Harbour Creations Steel Folding Chair, Set of Two",26.7
FUR-CH-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair,299.05
FUR-CH-10000171,Furniture,Chairs,"SAFCO Steel Folding Chair, Adjustable",58.8
FUR-CH-10000182,Furniture,Chairs,"Office Star Bag Chairs, Adjustable",15.45
FUR-CH-10000187,Furniture,Chairs,"Hon Chairmat, Red",49.98
FUR-CH-10000213,Furniture,Chairs,"Hon Swivel Stool, Red",147.28
FUR-CH-10000214,Furniture,Chairs,"Hon Rocking Chair, Set of Two",79.72
FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",64.78
FUR-CH-10000229,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,189.69
FUR-CH-10000233,Furniture,Chairs,"SAFCO Chairmat, Red",23.93
FUR-CH-10000258,Furniture,Chairs,"Office Star Steel Folding Chair, Red",66.95
FUR-CH-10000265,Furniture,Chairs,"Office Star Chairmat, Adjustable",36.43
FUR-CH-10000294,Furniture,Chairs,"Office Star Swivel Stool, Red",173.94
FUR-CH-10000302,Furniture,Chairs,"Novimex Rocking Chair, Red",70.1
FUR-CH-10000309,Furniture,Chairs,Global Comet Stacking Arm Chair,338.01
FUR-CH-10000326,Furniture,Chairs,"SAFCO Rocking Chair, Red",71.95
FUR-CH-10000333,Furniture,Chairs,"SAFCO Swivel Stool, Black",82.76
FUR-CH-10000336,Furniture,Chairs,"SAFCO Chairmat, Set of Two",41.38
FUR-CH-10000343,Furniture,Chairs,"Hon Executive Leather Armchair, Black",304.76
FUR-CH-10000351,Furniture,Chairs,"Novimex Chairmat, Set of Two",58.59
FUR-CH-10000373,Furniture,Chairs,"Hon Steel Folding Chair, Set of Two",83.67
FUR-CH-10000391,Furniture,Chairs,"Novimex Bag Chairs, Red",33.55
FUR-CH-10000399,Furniture,Chairs,"Hon Swivel Stool, Set of Two",149.31
FUR-CH-10000414,Furniture,Chairs,"Novimex Chairmat, Black",28.75
FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,90.99
FUR-CH-10000423,Furniture,Chairs,"Hon Chairmat, Set of Two",52.0
FUR-CH-10000430,Furniture,Chairs,"SAFCO Rocking Chair, Set of Two",91.44
FUR-CH-10000432,Furniture,Chairs,"Harbour Creations Swivel Stool, Adjustable",182.61
FUR-CH-10000438,Furniture,Chairs,"Novimex Chairmat, Adjustable",35.3
FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",243.98
FUR-CH-10000470,Furniture,Chairs,"Novimex Executive Leather Armchair, Red",276.12
FUR-CH-10000479,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Adjustable",424.06
FUR-CH-10000488,Furniture,Chairs,"SAFCO Steel Folding Chair, Black",41.64
FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,129.99
FUR-CH-10000527,Furniture,Chairs,"Office Star Executive Leather Armchair, Adjustable",465.0
FUR-CH-10000528,Furniture,Chairs,"Novimex Steel Folding Chair, Adjustable",33.89
FUR-CH-10000546,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Adjustable",476.1
FUR-CH-10000553,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",27.15
FUR-CH-10000568,Furniture,Chairs,"Hon Bag Chairs, Black",34.18
FUR-CH-10000583,Furniture,Chairs,"Novimex Swivel Stool, Set of Two",150.04
FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,238.4
FUR-CH-10000602,Furniture,Chairs,"Novimex Executive Leather Armchair, Red",460.2
FUR-CH-10000603,Furniture,Chairs,"Hon Bag Chairs, Red",45.15
FUR-CH-10000604,Furniture,Chairs,"Office Star Rocking Chair, Set of Two",38.18
FUR-CH-10000608,Furniture,Chairs,"Office Star Chairmat, Set of Two",68.07
FUR-CH-10000656,Furniture,Chairs,"Hon Swivel Stool, Adjustable",110.76
FUR-CH-10000660,Furniture,Chairs,"Novimex Executive Leather Armchair, Adjustable",409.97
FUR-CH-10000663,Furniture,Chairs,"Hon Steel Folding Chair, Adjustable",75.52
FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",120.78
FUR-CH-10000666,Furniture,Chairs,"SAFCO Chairmat, Black",34.43
