,order_id,order_date,ship_date,ship_mode,customer_id,product_id,sales,quantity,discount,profit,postal_code,region_id
799,AG-2017-4086194,2017-08-14,2017-08-19,Standard Class,CC-2430,FUR-TEN-10000325,17.55,1,0.07,0.05,,19250.0
800,AG-2017-4110324,2017-08-24,2017-08-28,Second Class,DC-3285,OFF-SME-10002823,96.96,2,0.07,0.05,,2898.0
801,AG-2017-4115957,2017-02-24,2017-02-24,Standard Class,LM-7065,OFF-BIC-10001823,109.92,2,0.12,0.1,,3539.0
802,AG-2017-4134064,2017-05-04,2017-05-06,Standard Class,SZ-10035,OFF-HOO-10001448,391.68,4,0.32,0.29,,1826.0
803,AG-2017-413856,2017-11-04,2017-11-09,First Class,PF-9165,OFF-JIF-10000704,8.52,1,0.02,0.0,,19848.0
804,AG-2017-4140941,2017-12-22,2017-12-22,First Class,PF-9165,OFF-JIF-10000704,8.52,1,0.02,0.0,98115.0,4553.0
805,AG-2017-4141730,2017-10-30,2017-11-03,Standard Class,MV-8190,FUR-HAR-10003548,63.87,1,0.17,0.15,,6093.0
806,AG-2017-4145388,2017-11-13,2017-11-18,Second Class,KF-6285,OFF-TEN-10000894,46.5,2,0.07,0.05,,783.0
807,AG-2017-419297,2017-05-16,2017-05-16,Second Class,CP-2340,TEC-CIS-10001877,321.84,4,0.12,0.1,,3031.0
808,AG-2017-4195473,2017-05-31,2017-06-02,Same Day,CP-2340,OFF-XER-10004519,46.38,1,0.02,0.0,,4207.0
809,AG-2017-4197788,2017-07-27,2017-07-30,Second Class,BP-1230,OFF-CAR-10001577,199.08,4,0.12,0.1,,3104.0
810,AG-2017-4206168,2017-04-08,2017-04-13,Standard Class,LM-7065,FUR-BAR-10000831,319.77,1,0.22,0.2,,4207.0
811,AG-2017-4219709,2017-05-27,2017-05-31,Second Class,CP-2340,TEC-CIS-10001877,321.84,4,0.12,0.1,,783.0
812,AG-2017-4231566,2017-10-12,2017-10-13,Second Class,LC-7050,OFF-WIL-10002153,27.45,1,0.12,0.1,,4792.0
813,AG-2017-4244214,2017-04-20,2017-04-23,Same Day,SZ-10035,OFF-STO-10001839,16.53,1,0.02,0.0,,4717.0
814,AG-2017-4262130,2017-03-03,2017-03-03,Standard Class,LM-7065,FUR-BAR-10000831,319.77,1,0.22,0.2,22153.0,3688.0
815,AG-2017-4265766,2017-12-15,2017-12-18,Standard Class,PF-9165,TEC-BRO-10003401,189.69,1,0.22,0.2,,783.0
816,AG-2017-4266475,2017-10-04,2017-10-04,Second Class,LC-7050,OFF-WIL-10002153,27.45,1,0.12,0.1,,6093.0
817,AG-2017-4269105,2017-08-15,2017-08-16,Second Class,BP-1230,OFF-CAR-10001577,199.08,4,0.12,0.1,,1546.0
818,AG-2017-4287135,2017-05-21,2017-05-24,Second Class,CP-2340,OFF-TEN-10001031,54.69,1,0.07,0.05,,6264.0
819,AG-2017-4311095,2017-12-09,2017-12-14,Standard Class,PO-8865,TEC-HEW-10002304,1908.72,6,0.22,0.2,,1546.0
820,AG-2017-432884,2017-12-08,2017-12-08,Standard Class,PF-9165,TEC-BRO-10003401,189.69,1,0.22,0.2,,23332.0
821,AG-2017-4357580,2017-11-22,2017-11-24,Standard Class,TS-11505,FUR-DAN-10004510,1447.44,4,0.22,0.2,,1410.0
822,AG-2017-4364265,2017-12-14,2017-12-19,Standard Class,PF-9165,TEC-BRO-10003401,189.69,1,0.22,0.2,,193.0
823,AG-2017-4367637,2017-06-10,2017-06-12,Same Day,CP-2340,OFF-XER-10000846,589.32,12,0.02,0.0,10035.0,5636.0
824,AG-2017-4378899,2017-09-23,2017-09-26,Same Day,LC-7050,OFF-STO-10004910,18.66,1,0.02,0.0,,1826.0
825,AG-2017-4379829,2017-02-26,2017-02-26,Standard Class,LM-7065,OFF-STA-10000054,11.31,1,0.12,0.1,,3104.0
826,AG-2017-4382963,2017-10-28,2017-11-02,Second Class,KF-6285,TEC-LOG-10001750,29.49,1,0.02,0.0,,1573.0
827,AG-2017-4385278,2017-07-29,2017-08-03,Standard Class,DC-3285,TEC-HP -10004082,172.53,1,0.22,0.2,,6017.0
828,AG-2017-4385525,2017-06-06,2017-06-09,Second Class,CP-2340,OFF-CAR-10004661,50.13,1,0.12,0.1,,4207.0
829,AG-2017-4394694,2017-08-20,2017-08-23,Second Class,LC-7050,OFF-AVE-10001750,109.32,4,0.12,0.1,48234.0,1488.0
830,AG-2017-4412963,2017-05-16,2017-05-19,Standard Class,SZ-10035,OFF-HOO-10001448,391.68,4,0.32,0.29,,1826.0
831,AG-2017-4430441,2017-04-16,2017-04-17,Standard Class,LM-7065,OFF-STA-10000054,11.31,1,0.12,0.1,,1410.0
832,AG-2017-4438258,2017-11-02,2017-11-03,Standard Class,MV-8190,FUR-HAR-10003548,63.87,1,0.17,0.15,,3219.0
833,AG-2017-4447284,2017-05-31,2017-06-02,Standard Class,CP-2340,OFF-STA-10001791,17.88,1,0.12,0.1,,3855.0
834,AG-2017-4449534,2017-12-21,2017-12-23,Standard Class,PO-8865,TEC-HEW-10002304,1908.72,6,0.22,0.2,43302.0,5636.0
835,AG-2017-4515559,2017-06-16,2017-06-21,Same Day,CP-2340,OFF-XER-10004519,46.38,1,0.02,0.0,,3104.0
836,AG-2017-4525689,2017-11-12,2017-11-12,Second Class,KF-6285,TEC-LOG-10001750,29.49,1,0.02,0.0,,19250.0
837,AG-2017-4534410,2017-08-08,2017-08-12,Standard Class,BP-1230,TEC-STA-10003925,163.62,1,0.27,0.24,,3855.0
838,AG-2017-453693,2017-12-26,2017-12-30,Same Day,GH-4410,OFF-SAN-10000335,16.71,1,0.02,0.0,,4792.0
839,AG-2017-4548968,2017-09-16,2017-09-19,Standard Class,CC-2430,FUR-TEN-10000325,17.55,1,0.07,0.05,,2898.0
840,AG-2017-4549529,2017-01-24,2017-01-28,Second Class,RB-9570,OFF-SME-10004160,16.56,1,0.07,0.05,,6093.0
841,AG-2017-4571187,2017-11-14,2017-11-19,Second Class,KF-6285,TEC-LOG-10001750,29.49,1,0.02,0.0,,3849.0
842,AG-2017-4575147,2017-12-20,2017-12-21,Standard Class,LM-7065,TEC-EPS-10003568,234.3,2,0.27,0.24,,2570.0
843,AG-2017-4575880,2017-10-23,2017-10-23,Second Class,KF-6285,TEC-LOG-10001750,29.49,1,0.02,0.0,95123.0,4553.0
844,AG-2017-4576345,2017-08-07,2017-08-09,Standard Class,AA-480,FUR-DEF-10000346,110.1,1,0.07,0.05,,3939.0
845,AG-2017-4588230,2017-05-11,2017-05-15,Standard Class,CP-2340,OFF-STA-10001791,17.88,1,0.12,0.1,,5003.0
846,AG-2017-4628479,2017-09-19,2017-09-24,Second Class,LC-7050,OFF-WIL-10002153,27.45,1,0.12,0.1,,5580.0
847,AG-2017-4630,2017-05-28,2017-05-30,Second Class,CP-2340,FUR-BUS-10001187,824.28,2,0.2,280.2,,3104.0
848,AG-2017-4630,2017-05-28,2017-05-30,Second Class,CP-2340,OFF-ACC-10004538,109.44,8,0.1,32.64,37211.0,3688.0
849,AG-2017-4630,2017-05-28,2017-05-30,Second Class,CP-2340,OFF-CAR-10004661,50.13,1,0.1,10.5,,1826.0
850,AG-2017-4630,2017-05-28,2017-05-30,Second Class,CP-2340,OFF-CUI-10002413,38.04,1,0.3,17.49,,6093.0
851,AG-2017-4630,2017-05-28,2017-05-30,Second Class,CP-2340,OFF-STA-10001791,17.88,1,0.1,6.06,,5003.0
852,AG-2017-4630,2017-05-28,2017-05-30,Second Class,CP-2340,OFF-TEN-10001031,54.69,1,0.05,13.65,90049.0,4553.0
853,AG-2017-4630,2017-05-28,2017-05-30,Second Class,CP-2340,OFF-XER-10000846,589.32,12,0.0,93.96,,2163.0
854,AG-2017-4630,2017-05-28,2017-05-30,Second Class,CP-2340,OFF-XER-10004519,46.38,1,0.0,4.62,,1410.0
855,AG-2017-4630,2017-05-28,2017-05-30,Second Class,CP-2340,TEC-CIS-10001877,321.84,4,0.1,41.76,2038.0,5636.0
856,AG-2017-4630,2017-05-28,2017-05-30,Second Class,CP-2340,TEC-OKI-10003124,314.1,1,0.25,131.91,,2125.0
857,AG-2017-4650761,2017-05-13,2017-05-16,Standard Class,CP-2340,OFF-CUI-10002413,38.04,1,0.32,0.29,,6017.0
858,AG-2017-4658281,2017-05-16,2017-05-17,Same Day,CP-2340,OFF-XER-10000846,589.32,12,0.02,0.0,,6093.0
859,AG-2017-4659973,2017-07-12,2017-07-17,Second Class,BP-1230,OFF-CAR-10001577,199.08,4,0.12,0.1,,193.0
860,AG-2017-4667838,2017-12-24,2017-12-24,Standard Class,TS-11505,FUR-DAN-10004510,1447.44,4,0.22,0.2,,19848.0
861,AG-2017-4686557,2017-11-26,2017-11-27,Same Day,LM-7065,OFF-STO-10004779,57.48,4,0.02,0.0,,1410.0
862,AG-2017-4699647,2017-07-20,2017-07-23,Second Class,BP-1230,OFF-CAR-10001577,199.08,4,0.12,0.1,21215.0,5636.0
863,AG-2017-4705246,2017-12-15,2017-12-16,Second Class,KF-6285,TEC-LOG-10001750,29.49,1,0.02,0.0,,3998.0
864,AG-2017-470693,2017-11-07,2017-11-11,Same Day,GH-4410,OFF-SAN-10000335,16.71,1,0.02,0.0,,4792.0
865,AG-2017-471923,2017-08-25,2017-08-25,Second Class,BP-1230,OFF-CAR-10001577,199.08,4,0.12,0.1,37918.0,3688.0
866,AG-2017-4730149,2017-08-12,2017-08-15,Second Class,BP-1230,OFF-CAR-10001577,199.08,4,0.12,0.1,,71845.0
867,AG-2017-4734439,2017-12-28,2017-12-30,Standard Class,TS-11505,FUR-DAN-10004510,1447.44,4,0.22,0.2,,2570.0
868,AG-2017-4750,2017-12-10,2017-12-14,Standard Class,LM-7065,OFF-STO-10004779,57.48,4,0.0,12.0,33319.0,3688.0
869,AG-2017-4750,2017-12-10,2017-12-14,Standard Class,LM-7065,TEC-EPS-10003568,234.3,2,0.25,16.38,20735.0,5636.0
870,AG-2017-4750423,2017-04-25,2017-04-29,Same Day,SZ-10035,OFF-STO-10001839,16.53,1,0.02,0.0,,4011.0
871,AG-2017-4752370,2017-09-02,2017-09-03,Standard Class,CC-2430,FUR-TEN-10000325,17.55,1,0.07,0.05,,15598.0
872,AG-2017-4759498,2017-09-11,2017-09-15,Standard Class,CC-2430,FUR-TEN-10000325,17.55,1,0.07,0.05,,17455.0
873,AG-2017-480037,2017-08-12,2017-08-12,Same Day,CC-2430,OFF-SAN-10001546,118.8,4,0.02,0.0,,6093.0
874,AG-2017-4811941,2017-08-28,2017-08-28,Standard Class,DC-3285,TEC-HP -10004082,172.53,1,0.22,0.2,94122.0,4553.0
875,AG-2017-4821423,2017-10-10,2017-10-12,Standard Class,LC-7050,FUR-SAU-10004221,599.28,4,0.22,0.2,,1573.0
876,AG-2017-4846977,2017-02-17,2017-02-20,Standard Class,LM-7065,OFF-BIC-10001823,109.92,2,0.12,0.1,,16676.0
877,AG-2017-4859080,2017-09-03,2017-09-06,Standard Class,LC-7050,FUR-SAU-10004221,599.28,4,0.22,0.2,,45585.0
878,AG-2017-4905385,2017-02-26,2017-02-28,Second Class,LM-7065,OFF-TEN-10003948,16.5,1,0.07,0.05,43229.0,5636.0
879,AG-2017-490782,2017-09-10,2017-09-11,Standard Class,LC-7050,FUR-SAU-10004221,599.28,4,0.22,0.2,,783.0
880,AG-2017-4910,2017-11-16,2017-11-22,Standard Class,KF-6285,OFF-AVE-10004909,29.37,1,0.1,10.26,,6093.0
881,AG-2017-4910,2017-11-16,2017-11-22,Standard Class,KF-6285,OFF-TEN-10000894,46.5,2,0.05,9.72,,2898.0
882,AG-2017-4910,2017-11-16,2017-11-22,Standard Class,KF-6285,TEC-LOG-10001750,29.49,1,0.0,3.81,,3539.0
883,AG-2017-4915753,2017-04-18,2017-04-18,Standard Class,LM-7065,OFF-STA-10000054,11.31,1,0.12,0.1,28540.0,3688.0
884,AG-2017-4918223,2017-11-13,2017-11-13,Standard Class,PF-9165,TEC-BRO-10003401,189.69,1,0.22,0.2,,783.0
885,AG-2017-4942470,2017-12-09,2017-12-14,Standard Class,PO-8865,OFF-SAN-10002639,23.52,1,0.12,0.1,90049.0,4553.0
886,AG-2017-4951834,2017-07-29,2017-07-30,Second Class,DC-3285,OFF-SME-10002823,96.96,2,0.07,0.05,,1410.0
887,AG-2017-4960051,2017-12-20,2017-12-25,Standard Class,TS-11505,FUR-DAN-10004510,1447.44,4,0.22,0.2,,193.0
888,AG-2017-4965596,2017-11-26,2017-11-26,Same Day,LM-7065,OFF-STO-10004779,57.48,4,0.02,0.0,,2898.0
889,AG-2017-4980033,2017-12-07,2017-12-12,Standard Class,PO-8865,TEC-HEW-10002304,1908.72,6,0.22,0.2,,7530.0
890,AG-2017-4996893,2017-12-23,2017-12-23,Same Day,GH-4410,OFF-SAN-10000335,16.71,1,0.02,0.0,,1573.0
891,AG-2017-5003263,2017-12-08,2017-12-08,Second Class,KF-6285,TEC-LOG-10001750,29.49,1,0.02,0.0,,2570.0
892,AG-2017-50115,2017-10-21,2017-10-22,Standard Class,MV-8190,FUR-HAR-10003548,63.87,1,0.17,0.15,,4792.0
893,AG-2017-5026505,2017-11-29,2017-11-29,Second Class,KF-6285,OFF-TEN-10000894,46.5,2,0.07,0.05,10035.0,5636.0
894,AG-2017-5032229,2017-11-26,2017-12-01,Standard Class,LM-7065,TEC-EPS-10003568,234.3,2,0.27,0.24,,7530.0
895,AG-2017-5043920,2017-03-27,2017-03-30,Second Class,LM-7065,OFF-TEN-10003948,16.5,1,0.07,0.05,74403.0,1488.0
896,AG-2017-5070141,2017-08-03,2017-08-07,Standard Class,BP-1230,TEC-STA-10003925,163.62,1,0.27,0.24,,1573.0
897,AG-2017-5079771,2017-01-05,2017-01-05,Standard Class,EG-3900,OFF-CUI-10000105,1111.56,4,0.32,0.29,19143.0,5636.0
898,AG-2017-508466,2017-04-01,2017-04-05,Second Class,LM-7065,OFF-TEN-10003948,16.5,1,0.07,0.05,,19250.0
899,AG-2017-5086466,2017-02-19,2017-02-23,Standard Class,LM-7065,FUR-BAR-10000831,319.77,1,0.22,0.2,,3210.0
900,AG-2017-5091218,2017-09-14,2017-09-17,Second Class,DC-3285,OFF-SME-10002823,96.96,2,0.07,0.05,,2898.0
901,AG-2017-5124122,2017-08-31,2017-09-05,Standard Class,DC-3285,TEC-HP -10004082,172.53,1,0.22,0.2,,2941.0
902,AG-2017-5144943,2017-08-26,2017-08-30,Second Class,LC-7050,OFF-AVE-10001750,109.32,4,0.12,0.1,,12667.0
903,AG-2017-5145218,2017-12-07,2017-12-10,Standard Class,LM-7065,TEC-EPS-10003568,234.3,2,0.27,0.24,,2898.0
904,AG-2017-5165487,2017-11-06,2017-11-08,Standard Class,TS-11505,FUR-DAN-10004510,1447.44,4,0.22,0.2,,10495.0
905,AG-2017-5166934,2017-12-05,2017-12-07,Standard Class,PO-8865,OFF-SAN-10002639,23.52,1,0.12,0.1,3820.0,5636.0
906,AG-2017-5168935,2017-08-25,2017-08-29,Same Day,CC-2430,OFF-SAN-10004618,16.89,1,0.02,0.0,10035.0,5636.0
907,AG-2017-519059,2017-11-16,2017-11-19,First Class,PF-9165,OFF-JIF-10000704,8.52,1,0.02,0.0,2908.0,5636.0
908,AG-2017-5229734,2017-08-09,2017-08-13,Same Day,CC-2430,OFF-SAN-10004618,16.89,1,0.02,0.0,94122.0,4553.0
909,AG-2017-5236771,2017-10-24,2017-10-29,Second Class,KF-6285,TEC-LOG-10001750,29.49,1,0.02,0.0,,1410.0
910,AG-2017-5267379,2017-08-07,2017-08-07,Standard Class,BP-1230,TEC-STA-10003925,163.62,1,0.27,0.24,,1573.0
911,AG-2017-5283268,2017-07-25,2017-07-27,Standard Class,DC-3285,TEC-HP -10004082,172.53,1,0.22,0.2,,26929.0
912,AG-2017-5305357,2017-12-13,2017-12-15,Second Class,KF-6285,OFF-TEN-10000894,46.5,2,0.07,0.05,,2570.0
913,AG-2017-5333020,2017-08-22,2017-08-23,Standard Class,BP-1230,TEC-STA-10003925,163.62,1,0.27,0.24,,3373.0
914,AG-2017-5336052,2017-10-13,2017-10-18,Standard Class,LC-7050,FUR-SAU-10004221,599.28,4,0.22,0.2,,1826.0
915,AG-2017-5349929,2017-11-27,2017-11-30,Standard Class,LM-7065,TEC-EPS-10003568,234.3,2,0.27,0.24,,4792.0
916,AG-2017-5359344,2017-10-27,2017-10-28,Second Class,KF-6285,TEC-LOG-10001750,29.49,1,0.02,0.0,,3210.0
917,AG-2017-5360182,2017-07-14,2017-07-14,Second Class,MP-7470,OFF-SME-10001149,17.52,1,0.07,0.05,,2125.0
918,AG-2017-5381564,2017-12-27,2017-12-28,Standard Class,PO-8865,TEC-HEW-10002304,1908.72,6,0.22,0.2,,1784.0
919,AG-2017-5390162,2017-05-31,2017-06-04,Same Day,SZ-10035,OFF-STO-10001839,16.53,1,0.02,0.0,,783.0
920,AG-2017-5400,2017-01-05,2017-01-05,Same Day,RB-9570,OFF-GRE-10000328,33.36,2,0.0,0.96,,7019.0
921,AG-2017-5400,2017-01-05,2017-01-05,Same Day,RB-9570,OFF-KIT-10002357,199.2,2,0.3,93.6,,3849.0
922,AG-2017-5400,2017-01-05,2017-01-05,Same Day,RB-9570,OFF-SME-10004160,16.56,1,0.05,0.99,,3104.0
923,AG-2017-5400,2017-01-05,2017-01-05,Same Day,RB-9570,OFF-STO-10003342,13.59,1,0.0,6.78,,1573.0
924,AG-2017-5403644,2017-08-23,2017-08-25,Same Day,CC-2430,OFF-SAN-10001546,118.8,4,0.02,0.0,,6017.0
925,AG-2017-5408927,2017-01-11,2017-01-15,Standard Class,EG-3900,TEC-BRO-10003380,260.49,1,0.22,0.2,60653.0,1488.0
926,AG-2017-543577,2017-08-24,2017-08-24,Standard Class,LC-7050,FUR-SAU-10004221,599.28,4,0.22,0.2,,71845.0
927,AG-2017-5437492,2017-12-24,2017-12-24,First Class,PF-9165,OFF-JIF-10000704,8.52,1,0.02,0.0,,15598.0
928,AG-2017-543761,2017-08-28,2017-09-01,Same Day,CC-2430,OFF-SAN-10001546,118.8,4,0.02,0.0,,4792.0
929,AG-2017-5437650,2017-05-16,2017-05-20,Second Class,CP-2340,OFF-TEN-10001031,54.69,1,0.07,0.05,12180.0,5636.0
930,AG-2017-5440690,2017-03-22,2017-03-25,Same Day,LM-7065,OFF-AVE-10000909,71.1,6,0.02,0.0,90049.0,4553.0
931,AG-2017-5446043,2017-12-04,2017-12-06,Second Class,KF-6285,TEC-LOG-10001750,29.49,1,0.02,0.0,,2898.0
932,AG-2017-5456400,2017-11-18,2017-11-22,Same Day,GH-4410,OFF-SAN-10000335,16.71,1,0.02,0.0,32839.0,3688.0
933,AG-2017-5464909,2017-08-28,2017-09-02,Standard Class,LC-7050,FUR-SAU-10004221,599.28,4,0.22,0.2,,2898.0
934,AG-2017-5465847,2017-04-28,2017-04-29,Same Day,CP-2340,OFF-XER-10004519,46.38,1,0.02,0.0,,783.0
935,AG-2017-5490628,2017-02-17,2017-02-20,Second Class,LM-7065,OFF-TEN-10003948,16.5,1,0.07,0.05,,4958.0
936,AG-2017-5499402,2017-12-20,2017-12-21,Same Day,LM-7065,OFF-STO-10004779,57.48,4,0.02,0.0,90049.0,4553.0
937,AG-2017-5520754,2017-11-27,2017-11-30,Same Day,GH-4410,OFF-SAN-10000335,16.71,1,0.02,0.0,,6017.0
938,AG-2017-5521212,2017-12-15,2017-12-18,Second Class,KF-6285,TEC-LOG-10001750,29.49,1,0.02,0.0,,4792.0
939,AG-2017-552929,2017-10-03,2017-10-07,Same Day,LC-7050,OFF-STO-10004910,18.66,1,0.02,0.0,,23332.0
940,AG-2017-5545167,2017-12-07,2017-12-10,Standard Class,PF-9165,TEC-BRO-10003401,189.69,1,0.22,0.2,,45585.0
941,AG-2017-5546307,2017-12-08,2017-12-09,Standard Class,MV-8190,FUR-HAR-10003548,63.87,1,0.17,0.15,10035.0,5636.0
942,AG-2017-5556088,2017-03-23,2017-03-27,Standard Class,LM-7065,FUR-BAR-10000831,319.77,1,0.22,0.2,,1573.0
943,AG-2017-5604003,2017-12-20,2017-12-24,Same Day,LM-7065,OFF-STO-10004779,57.48,4,0.02,0.0,,2898.0
944,AG-2017-5620917,2017-11-20,2017-11-22,Standard Class,LM-7065,TEC-EPS-10003568,234.3,2,0.27,0.24,,1826.0
945,AG-2017-5624411,2017-08-18,2017-08-22,Same Day,CC-2430,OFF-SAN-10004618,16.89,1,0.02,0.0,,1410.0
946,AG-2017-5633654,2017-05-08,2017-05-10,Standard Class,CP-2340,FUR-BUS-10001187,824.28,2,0.22,0.2,,1410.0
947,AG-2017-5637090,2017-12-27,2017-12-27,Standard Class,TS-11505,FUR-DAN-10004510,1447.44,4,0.22,0.2,,783.0
948,AG-2017-568365,2017-08-22,2017-08-24,Same Day,CC-2430,OFF-SAN-10004618,16.89,1,0.02,0.0,,783.0
949,AG-2017-5770688,2017-05-13,2017-05-18,Standard Class,CP-2340,TEC-OKI-10003124,314.1,1,0.27,0.24,,4792.0
950,AG-2017-5790892,2017-12-17,2017-12-22,Standard Class,PO-8865,OFF-SAN-10002639,23.52,1,0.12,0.1,,1546.0
951,AG-2017-5792857,2017-08-25,2017-08-26,Second Class,DC-3285,OFF-SME-10002823,96.96,2,0.07,0.05,,1784.0
952,AG-2017-5811301,2017-08-30,2017-09-04,Same Day,CC-2430,OFF-SAN-10004618,16.89,1,0.02,0.0,,1826.0
953,AG-2017-5850194,2017-09-02,2017-09-02,Standard Class,AA-480,FUR-DEF-10000346,110.1,1,0.07,0.05,,3539.0
954,AG-2017-5860981,2017-12-23,2017-12-24,Standard Class,PF-9165,TEC-BRO-10003401,189.69,1,0.22,0.2,92374.0,4553.0
955,AG-2017-5877532,2017-05-29,2017-05-30,Second Class,CP-2340,OFF-ACC-10004538,109.44,8,0.12,0.1,,19848.0
956,AG-2017-5888470,2017-07-26,2017-07-28,Standard Class,DC-3285,TEC-HP -10004082,172.53,1,0.22,0.2,,1573.0
957,AG-2017-588975,2017-05-23,2017-05-27,Standard Class,CP-2340,OFF-CUI-10002413,38.04,1,0.32,0.29,,783.0
958,AG-2017-5905582,2017-10-23,2017-10-27,Second Class,KF-6285,TEC-LOG-10001750,29.49,1,0.02,0.0,,783.0
959,AG-2017-5907967,2017-08-07,2017-08-09,Second Class,MP-7470,OFF-SME-10001149,17.52,1,0.07,0.05,,1410.0
960,AG-2017-5926908,2017-04-04,2017-04-04,Standard Class,LM-7065,FUR-BAR-10000831,319.77,1,0.22,0.2,,3031.0
961,AG-2017-5979986,2017-06-20,2017-06-20,Second Class,CP-2340,OFF-TEN-10001031,54.69,1,0.07,0.05,92704.0,4553.0
962,AG-2017-5980594,2017-03-12,2017-03-17,Standard Class,LM-7065,OFF-STA-10000054,11.31,1,0.12,0.1,,6093.0
963,AG-2017-5988871,2017-12-13,2017-12-17,Standard Class,PO-8865,OFF-SAN-10002639,23.52,1,0.12,0.1,28540.0,3688.0
964,AG-2017-5990930,2017-05-27,2017-06-01,Standard Class,CP-2340,FUR-BUS-10001187,824.28,2,0.22,0.2,,3080.0
965,AG-2017-5993543,2017-10-28,2017-10-30,Standard Class,MV-8190,FUR-HAR-10003548,63.87,1,0.17,0.15,60653.0,1488.0
966,AG-2017-6020,2017-08-20,2017-08-24,Standard Class,DC-3285,OFF-SME-10002823,96.96,2,0.05,12.6,,3210.0
967,AG-2017-6020,2017-08-20,2017-08-24,Standard Class,DC-3285,TEC-HP -10004082,172.53,1,0.2,86.25,,2898.0
968,AG-2017-608237,2017-10-17,2017-10-19,Second Class,KF-6285,OFF-AVE-10004909,29.37,1,0.12,0.1,,1546.0
969,AG-2017-614579,2017-01-16,2017-01-17,Same Day,RB-9570,OFF-GRE-10000328,33.36,2,0.02,0.0,,3104.0
970,AG-2017-616339,2017-12-11,2017-12-16,Standard Class,TS-11505,FUR-DAN-10004510,1447.44,4,0.22,0.2,,3080.0
971,AG-2017-626578,2017-05-15,2017-05-17,Same Day,SZ-10035,OFF-STO-10001839,16.53,1,0.02,0.0,,1666.0
972,AG-2017-627428,2017-09-26,2017-09-26,Standard Class,CC-2430,FUR-TEN-10000325,17.55,1,0.07,0.05,,9954.0
973,AG-2017-631000,2017-11-11,2017-11-15,Standard Class,TS-11505,FUR-DAN-10004510,1447.44,4,0.22,0.2,60653.0,1488.0
974,AG-2017-63805,2017-07-29,2017-08-03,Standard Class,AA-480,FUR-DEF-10000346,110.1,1,0.07,0.05,,19848.0
975,AG-2017-6390,2017-11-26,2017-11-30,Standard Class,GH-4410,OFF-SAN-10000335,16.71,1,0.0,3.15,28205.0,3688.0
976,AG-2017-661480,2017-04-30,2017-05-04,Same Day,SZ-10035,OFF-STO-10001839,16.53,1,0.02,0.0,,3104.0
977,AG-2017-673070,2017-06-12,2017-06-16,Same Day,SZ-10035,OFF-STO-10001839,16.53,1,0.02,0.0,,1784.0
978,AG-2017-704496,2017-05-11,2017-05-14,Standard Class,SZ-10035,OFF-HOO-10001448,391.68,4,0.32,0.29,,1546.0
979,AG-2017-706008,2017-09-14,2017-09-14,Standard Class,LC-7050,FUR-SAU-10004221,599.28,4,0.22,0.2,,6093.0
980,AG-2017-712486,2017-01-02,2017-01-07,Standard Class,MW-8220,FUR-HON-10002599,116.04,2,0.17,0.15,,3031.0
981,AG-2017-739992,2017-08-05,2017-08-05,Same Day,CC-2430,OFF-SAN-10001546,118.8,4,0.02,0.0,,4207.0
982,AG-2017-740608,2017-11-15,2017-11-15,First Class,PF-9165,OFF-JIF-10000704,8.52,1,0.02,0.0,,11620.0
983,AG-2017-747408,2017-11-30,2017-11-30,Second Class,KF-6285,TEC-LOG-10001750,29.49,1,0.02,0.0,,4207.0
984,AG-2017-7530,2017-08-08,2017-08-14,Standard Class,AA-480,FUR-DEF-10000346,110.1,1,0.05,8.79,,1546.0
985,AG-2017-756668,2017-05-24,2017-05-25,Same Day,CP-2340,OFF-XER-10004519,46.38,1,0.02,0.0,,2125.0
986,AG-2017-760391,2017-12-15,2017-12-20,Second Class,KF-6285,TEC-LOG-10001750,29.49,1,0.02,0.0,19711.0,5636.0
987,AG-2017-765198,2017-01-07,2017-01-12,Second Class,DB-3210,OFF-AVE-10004909,58.74,2,0.12,0.1,,6017.0
988,AG-2017-768744,2017-10-22,2017-10-23,Second Class,KF-6285,TEC-LOG-10001750,29.49,1,0.02,0.0,60653.0,1488.0
989,AG-2017-775470,2017-06-01,2017-06-01,Same Day,SZ-10035,OFF-STO-10001839,16.53,1,0.02,0.0,,6264.0
990,AG-2017-775824,2017-09-22,2017-09-24,Same Day,LC-7050,OFF-STO-10004910,18.66,1,0.02,0.0,,2125.0
991,AG-2017-785800,2017-08-27,2017-09-01,Standard Class,BP-1230,TEC-STA-10003925,163.62,1,0.27,0.24,60653.0,1488.0
992,AG-2017-79352,2017-08-14,2017-08-19,Standard Class,BP-1230,TEC-STA-10003925,163.62,1,0.27,0.24,,193.0
993,AG-2017-800540,2017-11-03,2017-11-04,Standard Class,MV-8190,FUR-HAR-10003548,63.87,1,0.17,0.15,,4717.0
994,AG-2017-825387,2017-07-21,2017-07-24,Standard Class,BP-1230,TEC-STA-10003925,163.62,1,0.27,0.24,33311.0,3688.0
995,AG-2017-833155,2017-01-12,2017-01-15,Second Class,RB-9570,OFF-SME-10004160,16.56,1,0.07,0.05,,3104.0
996,AG-2017-836728,2017-02-28,2017-03-05,Second Class,LM-7065,OFF-TEN-10003948,16.5,1,0.07,0.05,,3849.0
997,AG-2017-8490,2017-09-18,2017-09-23,Standard Class,LC-7050,FUR-SAU-10004221,599.28,4,0.2,179.76,,35367.0
998,AG-2017-8490,2017-09-18,2017-09-23,Standard Class,LC-7050,OFF-AVE-10001750,109.32,4,0.1,14.16,,4207.0
